id,periode,pecahan,value
cbn,20,EK,342.0
cbn,21,EK,39.0
cbn,22,EK,495.0
cbn,23,EK,-328.0
cbn,24,EK,-668.0
cbn,13,FK,-760.0
cbn,14,FK,-469.0
cbn,15,FK,-262.0
cbn,16,FK,-116.0
cbn,17,FK,1502.0
cbn,18,FK,-260.0
cbn,19,FK,-201.0
cbn,20,FK,-262.0
cbn,21,FK,-22.0
cbn,22,FK,45.0
cbn,23,FK,230.0
cbn,24,FK,-5.0
cbn,13,GK,-648.0
cbn,14,GK,115.0
cbn,15,GK,-400.0
cbn,16,GK,240.0
cbn,17,GK,-171.0
cbn,18,GK,-746.0
cbn,19,GK,-327.0
cbn,20,GK,437.0
cbn,21,GK,-220.0
cbn,22,GK,-360.0
cbn,23,GK,-280.0
cbn,24,GK,-96.0
cbn,13,GL,-162.0
cbn,14,GL,-850.0
cbn,15,GL,-150.0
cbn,16,GL,250.0
cbn,17,GL,466.0
cbn,18,GL,246.0
cbn,19,GL,-618.0
cbn,20,GL,618.0
cbn,21,GL,490.0
cbn,22,GL,510.0
cbn,23,GL,350.0
cbn,24,GL,266.0
cbn,13,HL,-3.0
cbn,14,HL,-26.0
cbn,15,HL,-71.0
cbn,16,HL,657.0
cbn,17,HL,-149.0
cbn,18,HL,-362.0
cbn,19,HL,287.0
cbn,20,HL,-99.0
cbn,21,HL,436.0
cbn,22,HL,15.0
cbn,23,HL,139.0
cbn,24,HL,-396.0
cbn,13,IL,0.0
cbn,14,IL,88.0
cbn,15,IL,62.0
cbn,16,IL,314.0
cbn,17,IL,-306.0
cbn,18,IL,396.0
cbn,19,IL,82.0
cbn,20,IL,-138.0
cbn,21,IL,284.0
cbn,22,IL,-282.0
cbn,23,IL,30.0
cbn,24,IL,112.0
cbn,13,JL,-92.0
cbn,14,JL,304.0
cbn,15,JL,180.0
cbn,16,JL,44.0
cbn,17,JL,242.0
cbn,18,JL,442.0
cbn,19,JL,492.0
cbn,20,JL,-130.0
cbn,21,JL,-634.0
cbn,22,JL,240.0
cbn,23,JL,442.0
cbn,24,JL,-886.0
cbn,13,KL,450.0
cbn,14,KL,670.0
cbn,15,KL,50.0
cbn,16,KL,-30.0
cbn,17,KL,270.0
cbn,18,KL,-450.0
cbn,19,KL,70.0
cbn,20,KL,470.0
cbn,21,KL,-310.0
cbn,22,KL,10.0
cbn,23,KL,-50.0
cbn,24,KL,490.0
dpr,13,AK,-419.0
dpr,14,AK,182.0
dpr,15,AK,875.0
dpr,16,AK,-70.0
dpr,17,AK,1824.0
dpr,18,AK,-277.0
dpr,19,AK,-177.0
dpr,20,AK,529.0
dpr,21,AK,24.0
dpr,22,AK,762.0
dpr,23,AK,-399.0
dpr,24,AK,1182.0
dpr,13,BK,-1624.0
dpr,14,BK,-555.0
dpr,15,BK,892.0
dpr,16,BK,167.0
dpr,17,BK,2501.0
dpr,18,BK,-627.0
dpr,19,BK,-196.0
dpr,20,BK,138.0
dpr,21,BK,15.0
dpr,22,BK,671.0
dpr,23,BK,-26.0
dpr,24,BK,1423.0
dpr,13,CK,-539.0
dpr,14,CK,204.0
dpr,15,CK,163.0
dpr,16,CK,379.0
dpr,17,CK,79.0
dpr,18,CK,309.0
dpr,19,CK,-446.0
dpr,20,CK,32.0
dpr,21,CK,601.0
dpr,22,CK,7.0
dpr,23,CK,122.0
dpr,24,CK,-100.0
dpr,13,DK,-848.0
dpr,14,DK,110.0
dpr,15,DK,400.0
dpr,16,DK,299.0
dpr,17,DK,862.0
dpr,18,DK,697.0
dpr,19,DK,216.0
dpr,20,DK,494.0
dpr,21,DK,38.0
dpr,22,DK,70.0
dpr,23,DK,-469.0
dpr,24,DK,594.0
dpr,13,EK,-702.0
dpr,14,EK,-322.0
dpr,15,EK,841.0
dpr,16,EK,288.0
dpr,17,EK,913.0
dpr,18,EK,92.0
dpr,19,EK,-187.0
dpr,20,EK,127.0
dpr,21,EK,535.0
dpr,22,EK,259.0
dpr,23,EK,-69.0
dpr,24,EK,-35.0
dpr,13,FK,-1141.0
dpr,14,FK,-151.0
dpr,15,FK,1073.0
dpr,16,FK,277.0
dpr,17,FK,771.0
dpr,18,FK,-88.0
dpr,19,FK,275.0
dpr,20,FK,387.0
dpr,21,FK,362.0
dpr,22,FK,662.0
dpr,23,FK,375.0
dpr,24,FK,596.0
dpr,13,GK,-445.0
dpr,14,GK,-395.0
dpr,15,GK,-234.0
dpr,16,GK,-18.0
dpr,17,GK,189.0
dpr,18,GK,277.0
dpr,19,GK,-70.0
dpr,20,GK,-408.0
dpr,21,GK,-473.0
dpr,22,GK,-331.0
dpr,23,GK,216.0
dpr,24,GK,102.0
dpr,13,GL,-1210.0
dpr,14,GL,690.0
dpr,15,GL,94.0
dpr,16,GL,118.0
dpr,17,GL,66.0
dpr,18,GL,158.0
dpr,19,GL,-30.0
dpr,20,GL,258.0
dpr,21,GL,58.0
dpr,22,GL,346.0
dpr,23,GL,-186.0
dpr,24,GL,-682.0
dpr,13,HL,489.0
dpr,14,HL,661.0
dpr,15,HL,469.0
dpr,16,HL,866.0
dpr,17,HL,1164.0
dpr,18,HL,170.0
dpr,19,HL,934.0
dpr,20,HL,784.0
dpr,21,HL,138.0
dpr,22,HL,1201.0
dpr,23,HL,1341.0
dpr,24,HL,65.0
dpr,13,IL,158.0
dpr,14,IL,-784.0
dpr,15,IL,584.0
dpr,16,IL,-326.0
dpr,17,IL,1062.0
dpr,18,IL,52.0
dpr,19,IL,260.0
dpr,20,IL,46.0
dpr,21,IL,-134.0
dpr,22,IL,376.0
dpr,23,IL,1176.0
dpr,24,IL,834.0
dpr,13,JL,726.0
dpr,14,JL,512.0
dpr,15,JL,-408.0
dpr,16,JL,318.0
dpr,17,JL,310.0
dpr,18,JL,140.0
dpr,19,JL,140.0
dpr,20,JL,500.0
dpr,21,JL,1028.0
dpr,22,JL,422.0
dpr,23,JL,1024.0
dpr,24,JL,134.0
dpr,13,KL,250.0
dpr,14,KL,130.0
dpr,15,KL,-322.0
dpr,16,KL,-750.0
dpr,17,KL,130.0
dpr,18,KL,-110.0
dpr,19,KL,110.0
dpr,20,KL,-790.0
dpr,21,KL,-310.0
dpr,22,KL,438.0
dpr,23,KL,-730.0
dpr,24,KL,94.0
gto,13,AK,-147.0
gto,14,AK,568.0
gto,15,AK,-188.0
gto,16,AK,-473.0
gto,17,AK,205.0
gto,18,AK,-356.0
gto,19,AK,-614.0
gto,20,AK,-46.0
gto,21,AK,-345.0
gto,22,AK,762.0
gto,23,AK,504.0
gto,24,AK,65.0
gto,13,BK,-474.0
gto,14,BK,350.0
gto,15,BK,301.0
gto,16,BK,693.0
gto,17,BK,70.0
gto,18,BK,-146.0
gto,19,BK,-110.0
gto,20,BK,509.0
gto,21,BK,343.0
gto,22,BK,-70.0
gto,23,BK,308.0
gto,24,BK,359.0
gto,13,CK,-328.0
gto,14,CK,-327.0
gto,15,CK,-362.0
gto,16,CK,-399.0
gto,17,CK,-368.0
gto,18,CK,-385.0
gto,19,CK,309.0
gto,20,CK,197.0
gto,21,CK,-481.0
gto,22,CK,422.0
gto,23,CK,-379.0
gto,24,CK,38.0
gto,13,DK,-479.0
gto,14,DK,193.0
gto,15,DK,-494.0
gto,16,DK,-273.0
gto,17,DK,252.0
gto,18,DK,313.0
gto,19,DK,873.0
gto,20,DK,-41.0
gto,21,DK,-229.0
gto,22,DK,34.0
gto,23,DK,-191.0
gto,24,DK,998.0
gto,13,EK,138.0
gto,14,EK,386.0
gto,15,EK,-496.0
gto,16,EK,183.0
gto,17,EK,-65.0
gto,18,EK,-59.0
gto,19,EK,175.0
gto,20,EK,305.0
gto,21,EK,287.0
gto,22,EK,302.0
gto,23,EK,72.0
gto,24,EK,344.0
gto,13,FK,-350.0
gto,14,FK,440.0
gto,15,FK,-251.0
gto,16,FK,84.0
gto,17,FK,-196.0
gto,18,FK,-205.0
gto,19,FK,398.0
gto,20,FK,334.0
gto,21,FK,-330.0
gto,22,FK,90.0
gto,23,FK,431.0
gto,24,FK,32.0
gto,13,GK,17.0
gto,14,GK,99.0
gto,15,GK,158.0
gto,16,GK,95.0
gto,17,GK,554.0
gto,18,GK,458.0
gto,19,GK,-474.0
gto,20,GK,-339.0
gto,21,GK,-127.0
gto,22,GK,-177.0
gto,23,GK,120.0
gto,24,GK,-113.0
gto,13,GL,518.0
gto,14,GL,186.0
gto,15,GL,382.0
gto,16,GL,-110.0
gto,17,GL,26.0
gto,18,GL,2.0
gto,19,GL,-86.0
gto,20,GL,494.0
gto,21,GL,262.0
gto,22,GL,42.0
gto,23,GL,150.0
gto,24,GL,-122.0
gto,13,HL,375.0
gto,14,HL,-616.0
gto,15,HL,-440.0
gto,16,HL,-445.0
gto,17,HL,-157.0
gto,18,HL,440.0
gto,19,HL,-377.0
gto,20,HL,36.0
gto,21,HL,-79.0
gto,22,HL,447.0
gto,23,HL,155.0
gto,24,HL,-38.0
gto,13,IL,-236.0
gto,14,IL,-128.0
gto,15,IL,208.0
gto,16,IL,158.0
gto,17,IL,214.0
gto,18,IL,-254.0
gto,19,IL,272.0
gto,20,IL,324.0
gto,21,IL,-136.0
gto,22,IL,-30.0
gto,23,IL,-110.0
gto,24,IL,-70.0
gto,13,JL,-772.0
gto,14,JL,308.0
gto,15,JL,-292.0
gto,16,JL,294.0
gto,17,JL,748.0
gto,18,JL,132.0
gto,19,JL,80.0
gto,20,JL,-160.0
gto,21,JL,-692.0
gto,22,JL,-48.0
gto,23,JL,-562.0
gto,24,JL,-90.0
gto,13,KL,150.0
gto,14,KL,-110.0
gto,15,KL,-30.0
gto,16,KL,690.0
gto,17,KL,-410.0
gto,18,KL,190.0
gto,19,KL,270.0
gto,20,KL,-230.0
gto,21,KL,-50.0
gto,22,KL,290.0
gto,23,KL,-130.0
gto,24,KL,70.0
jkt,13,AK,-5199.0
jkt,14,AK,941.0
jkt,15,AK,2513.0
jkt,16,AK,2242.0
jkt,17,AK,11244.0
jkt,18,AK,-490.0
jkt,19,AK,-715.0
jkt,20,AK,1546.0
jkt,21,AK,1119.0
jkt,22,AK,1743.0
jkt,23,AK,2863.0
jkt,24,AK,6974.0
jkt,13,BK,-2809.0
jkt,14,BK,1935.0
jkt,15,BK,4172.0
jkt,16,BK,4864.0
jkt,17,BK,17143.0
jkt,18,BK,-3458.0
jkt,19,BK,-471.0
jkt,20,BK,1574.0
jkt,21,BK,2314.0
jkt,22,BK,2125.0
jkt,23,BK,2804.0
jkt,24,BK,7833.0
jkt,13,CK,-6640.0
jkt,14,CK,61.0
jkt,15,CK,367.0
jkt,16,CK,754.0
jkt,17,CK,4691.0
jkt,18,CK,182.0
jkt,19,CK,213.0
jkt,20,CK,791.0
jkt,21,CK,999.0
jkt,22,CK,192.0
jkt,23,CK,541.0
jkt,24,CK,874.0
jkt,13,DK,-265.0
jkt,14,DK,802.0
jkt,15,DK,928.0
jkt,16,DK,1587.0
jkt,17,DK,6658.0
jkt,18,DK,-8.0
jkt,19,DK,338.0
jkt,20,DK,-92.0
jkt,21,DK,714.0
jkt,22,DK,382.0
jkt,23,DK,609.0
jkt,24,DK,1708.0
jkt,13,EK,-1313.0
jkt,14,EK,859.0
jkt,15,EK,1377.0
jkt,16,EK,3274.0
jkt,17,EK,17868.0
jkt,18,EK,1614.0
jkt,19,EK,-15.0
jkt,20,EK,-748.0
jkt,21,EK,663.0
jkt,22,EK,711.0
jkt,23,EK,945.0
jkt,24,EK,2065.0
jkt,13,FK,-985.0
jkt,14,FK,1541.0
jkt,15,FK,1360.0
jkt,16,FK,2951.0
jkt,17,FK,18746.0
jkt,18,FK,1458.0
jkt,19,FK,706.0
jkt,20,FK,211.0
jkt,21,FK,1084.0
jkt,22,FK,620.0
jkt,23,FK,892.0
jkt,24,FK,3291.0
jkt,13,GK,139.0
jkt,14,GK,-304.0
jkt,15,GK,-250.0
jkt,16,GK,-184.0
jkt,17,GK,530.0
jkt,18,GK,-353.0
jkt,19,GK,467.0
jkt,20,GK,812.0
jkt,21,GK,-308.0
jkt,22,GK,270.0
jkt,23,GK,-277.0
jkt,24,GK,-123.0
jkt,13,GL,-654.0
jkt,14,GL,-246.0
jkt,15,GL,110.0
jkt,16,GL,-106.0
jkt,17,GL,2050.0
jkt,18,GL,318.0
jkt,19,GL,-102.0
jkt,20,GL,778.0
jkt,21,GL,18.0
jkt,22,GL,-130.0
jkt,23,GL,2.0
jkt,24,GL,878.0
jkt,13,HL,-4089.0
jkt,14,HL,3757.0
jkt,15,HL,4683.0
jkt,16,HL,6010.0
jkt,17,HL,6084.0
jkt,18,HL,3518.0
jkt,19,HL,4814.0
jkt,20,HL,3697.0
jkt,21,HL,3949.0
jkt,22,HL,4535.0
jkt,23,HL,5785.0
jkt,24,HL,5450.0
jkt,13,IL,1382.0
jkt,14,IL,1712.0
jkt,15,IL,1556.0
jkt,16,IL,2154.0
jkt,17,IL,1836.0
jkt,18,IL,1586.0
jkt,19,IL,2246.0
jkt,20,IL,2182.0
jkt,21,IL,1656.0
jkt,22,IL,1522.0
jkt,23,IL,2150.0
jkt,24,IL,3730.0
jkt,13,JL,2162.0
jkt,14,JL,1176.0
jkt,15,JL,1708.0
jkt,16,JL,2450.0
jkt,17,JL,1668.0
jkt,18,JL,752.0
jkt,19,JL,2340.0
jkt,20,JL,2004.0
jkt,21,JL,1218.0
jkt,22,JL,990.0
jkt,23,JL,632.0
jkt,24,JL,1186.0
jkt,13,KL,-90.0
jkt,14,KL,350.0
jkt,15,KL,-330.0
jkt,16,KL,330.0
jkt,17,KL,-290.0
jkt,18,KL,-250.0
jkt,19,KL,750.0
jkt,20,KL,410.0
jkt,21,KL,-310.0
jkt,22,KL,130.0
jkt,23,KL,-150.0
jkt,24,KL,330.0
jmb,13,AK,-776.0
jmb,14,AK,-198.0
jmb,15,AK,97.0
jmb,16,AK,257.0
jmb,17,AK,-123.0
jmb,18,AK,-324.0
jmb,19,AK,286.0
jmb,20,AK,41.0
jmb,21,AK,-64.0
jmb,22,AK,-444.0
jmb,23,AK,-29.0
jmb,24,AK,99.0
jmb,13,BK,-999.0
jmb,14,BK,123.0
jmb,15,BK,-17.0
jmb,16,BK,-78.0
jmb,17,BK,606.0
jmb,18,BK,-53.0
jmb,19,BK,580.0
jmb,20,BK,516.0
jmb,21,BK,260.0
jmb,22,BK,98.0
jmb,23,BK,180.0
jmb,24,BK,475.0
jmb,13,CK,-443.0
jmb,14,CK,147.0
jmb,15,CK,142.0
jmb,16,CK,-228.0
jmb,17,CK,-276.0
jmb,18,CK,-146.0
jmb,19,CK,40.0
jmb,20,CK,-86.0
jmb,21,CK,-441.0
jmb,22,CK,-32.0
jmb,23,CK,-14.0
jmb,24,CK,-31.0
jmb,13,DK,-26.0
jmb,14,DK,330.0
jmb,15,DK,-84.0
jmb,16,DK,332.0
jmb,17,DK,116.0
jmb,18,DK,-120.0
jmb,19,DK,288.0
jmb,20,DK,785.0
jmb,21,DK,1.0
jmb,22,DK,230.0
jmb,23,DK,-491.0
jmb,24,DK,52.0
jmb,13,EK,2.0
jmb,14,EK,-226.0
jmb,15,EK,280.0
jmb,16,EK,-43.0
jmb,17,EK,380.0
jmb,18,EK,268.0
jmb,19,EK,-411.0
jmb,20,EK,-299.0
jmb,21,EK,-22.0
jmb,22,EK,309.0
jmb,23,EK,-245.0
jmb,24,EK,-52.0
jmb,13,FK,-96.0
jmb,14,FK,247.0
jmb,15,FK,139.0
jmb,16,FK,-255.0
jmb,17,FK,581.0
jmb,18,FK,409.0
jmb,19,FK,321.0
jmb,20,FK,-6.0
jmb,21,FK,414.0
jmb,22,FK,289.0
jmb,23,FK,244.0
jmb,24,FK,325.0
jmb,13,GK,-534.0
jmb,14,GK,-50.0
jmb,15,GK,-270.0
jmb,16,GK,-189.0
jmb,17,GK,502.0
jmb,18,GK,-629.0
jmb,19,GK,-247.0
jmb,20,GK,-128.0
jmb,21,GK,-367.0
jmb,22,GK,-647.0
jmb,23,GK,-169.0
jmb,24,GK,513.0
jmb,13,GL,214.0
jmb,14,GL,-250.0
jmb,15,GL,-30.0
jmb,16,GL,-106.0
jmb,17,GL,-362.0
jmb,18,GL,-286.0
jmb,19,GL,-78.0
jmb,20,GL,-402.0
jmb,21,GL,-358.0
jmb,22,GL,102.0
jmb,23,GL,-326.0
jmb,24,GL,-358.0
jmb,13,HL,127.0
jmb,14,HL,-262.0
jmb,15,HL,-294.0
jmb,16,HL,448.0
jmb,17,HL,27.0
jmb,18,HL,-448.0
jmb,19,HL,549.0
jmb,20,HL,416.0
jmb,21,HL,281.0
jmb,22,HL,421.0
jmb,23,HL,355.0
jmb,24,HL,384.0
jmb,13,IL,-4.0
jmb,14,IL,362.0
jmb,15,IL,604.0
jmb,16,IL,-204.0
jmb,17,IL,538.0
jmb,18,IL,-326.0
jmb,19,IL,478.0
jmb,20,IL,-50.0
jmb,21,IL,156.0
jmb,22,IL,316.0
jmb,23,IL,60.0
jmb,24,IL,-282.0
jmb,13,JL,424.0
jmb,14,JL,354.0
jmb,15,JL,164.0
jmb,16,JL,314.0
jmb,17,JL,848.0
jmb,18,JL,-170.0
jmb,19,JL,-50.0
jmb,20,JL,322.0
jmb,21,JL,52.0
jmb,22,JL,212.0
jmb,23,JL,-456.0
jmb,24,JL,-442.0
jmb,13,KL,-210.0
jmb,14,KL,310.0
jmb,15,KL,190.0
jmb,16,KL,-610.0
jmb,17,KL,-410.0
jmb,18,KL,-30.0
jmb,19,KL,-10.0
jmb,20,KL,-70.0
jmb,21,KL,-310.0
jmb,22,KL,-170.0
jmb,23,KL,-150.0
jmb,24,KL,-50.0
jap,13,AK,-1085.0
jap,14,AK,-746.0
jap,15,AK,-464.0
jap,16,AK,396.0
jap,17,AK,582.0
jap,18,AK,68.0
jap,19,AK,498.0
jap,20,AK,599.0
jap,21,AK,1119.0
jap,22,AK,215.0
jap,23,AK,505.0
jap,24,AK,1436.0
jap,13,BK,-2383.0
jap,14,BK,314.0
jap,15,BK,-283.0
jap,16,BK,-10.0
jap,17,BK,-88.0
jap,18,BK,370.0
jap,19,BK,404.0
jap,20,BK,36.0
jap,21,BK,-246.0
jap,22,BK,-402.0
jap,23,BK,-289.0
jap,24,BK,646.0
jap,13,CK,-138.0
jap,14,CK,-304.0
jap,15,CK,396.0
jap,16,CK,119.0
jap,17,CK,96.0
jap,18,CK,148.0
jap,19,CK,-577.0
jap,20,CK,-224.0
jap,21,CK,53.0
jap,22,CK,203.0
jap,23,CK,210.0
jap,24,CK,290.0
jap,13,DK,-249.0
jap,14,DK,164.0
jap,15,DK,102.0
jap,16,DK,44.0
jap,17,DK,183.0
jap,18,DK,12.0
jap,19,DK,631.0
jap,20,DK,6.0
jap,21,DK,114.0
jap,22,DK,589.0
jap,23,DK,-283.0
jap,24,DK,55.0
jap,13,EK,-251.0
jap,14,EK,926.0
jap,15,EK,-287.0
jap,16,EK,51.0
jap,17,EK,459.0
jap,18,EK,321.0
jap,19,EK,156.0
jap,20,EK,-77.0
jap,21,EK,29.0
jap,22,EK,-1019.0
jap,23,EK,-94.0
jap,24,EK,297.0
jap,13,FK,29.0
jap,14,FK,-239.0
jap,15,FK,-325.0
jap,16,FK,-231.0
jap,17,FK,-92.0
jap,18,FK,247.0
jap,19,FK,216.0
jap,20,FK,-711.0
jap,21,FK,370.0
jap,22,FK,94.0
jap,23,FK,-275.0
jap,24,FK,79.0
jap,13,GK,144.0
jap,14,GK,-221.0
jap,15,GK,-420.0
jap,16,GK,0.0
jap,17,GK,16.0
jap,18,GK,174.0
jap,19,GK,-187.0
jap,20,GK,390.0
jap,21,GK,517.0
jap,22,GK,21.0
jap,23,GK,745.0
jap,24,GK,152.0
jap,13,GL,766.0
jap,14,GL,246.0
jap,15,GL,-50.0
jap,16,GL,950.0
jap,17,GL,594.0
jap,18,GL,586.0
jap,19,GL,-238.0
jap,20,GL,150.0
jap,21,GL,418.0
jap,22,GL,354.0
jap,23,GL,610.0
jap,24,GL,178.0
jap,13,HL,-275.0
jap,14,HL,546.0
jap,15,HL,-382.0
jap,16,HL,395.0
jap,17,HL,954.0
jap,18,HL,669.0
jap,19,HL,415.0
jap,20,HL,89.0
jap,21,HL,-510.0
jap,22,HL,394.0
jap,23,HL,277.0
jap,24,HL,-183.0
jap,13,IL,-42.0
jap,14,IL,676.0
jap,15,IL,-38.0
jap,16,IL,-84.0
jap,17,IL,122.0
jap,18,IL,264.0
jap,19,IL,458.0
jap,20,IL,-120.0
jap,21,IL,12.0
jap,22,IL,-264.0
jap,23,IL,182.0
jap,24,IL,458.0
jap,13,JL,-536.0
jap,14,JL,330.0
jap,15,JL,132.0
jap,16,JL,-194.0
jap,17,JL,-74.0
jap,18,JL,74.0
jap,19,JL,472.0
jap,20,JL,-112.0
jap,21,JL,-138.0
jap,22,JL,328.0
jap,23,JL,274.0
jap,24,JL,196.0
jap,13,KL,410.0
jap,14,KL,210.0
jap,15,KL,150.0
jap,16,KL,-390.0
jap,17,KL,-10.0
jap,18,KL,230.0
jap,19,KL,-70.0
jap,20,KL,-430.0
jap,21,KL,-70.0
jap,22,KL,-430.0
jap,23,KL,-390.0
jap,24,KL,90.0
jmr,13,AK,-583.0
jmr,14,AK,280.0
jmr,15,AK,114.0
jmr,16,AK,597.0
jmr,17,AK,1129.0
jmr,18,AK,-468.0
jmr,19,AK,-317.0
jmr,20,AK,-185.0
jmr,21,AK,10.0
jmr,22,AK,-174.0
jmr,23,AK,323.0
jmr,24,AK,93.0
jmr,13,BK,-2592.0
jmr,14,BK,503.0
jmr,15,BK,239.0
jmr,16,BK,698.0
jmr,17,BK,514.0
jmr,18,BK,-971.0
jmr,19,BK,-286.0
jmr,20,BK,280.0
jmr,21,BK,-146.0
jmr,22,BK,83.0
jmr,23,BK,-372.0
jmr,24,BK,72.0
jmr,13,CK,-1466.0
jmr,14,CK,675.0
jmr,15,CK,-49.0
jmr,16,CK,560.0
jmr,17,CK,588.0
jmr,18,CK,223.0
jmr,19,CK,323.0
jmr,20,CK,-260.0
jmr,21,CK,44.0
jmr,22,CK,122.0
jmr,23,CK,172.0
jmr,24,CK,280.0
jmr,13,DK,-510.0
jmr,14,DK,68.0
jmr,15,DK,160.0
jmr,16,DK,-263.0
jmr,17,DK,317.0
jmr,18,DK,139.0
jmr,19,DK,-11.0
jmr,20,DK,-9.0
jmr,21,DK,268.0
jmr,22,DK,377.0
jmr,23,DK,-79.0
jmr,24,DK,-139.0
jmr,13,EK,-920.0
jmr,14,EK,-396.0
jmr,15,EK,140.0
jmr,16,EK,789.0
jmr,17,EK,548.0
jmr,18,EK,737.0
jmr,19,EK,267.0
jmr,20,EK,-97.0
jmr,21,EK,366.0
jmr,22,EK,-602.0
jmr,23,EK,563.0
jmr,24,EK,393.0
jmr,13,FK,-1223.0
jmr,14,FK,-197.0
jmr,15,FK,159.0
jmr,16,FK,327.0
jmr,17,FK,1947.0
jmr,18,FK,265.0
jmr,19,FK,173.0
jmr,20,FK,-240.0
jmr,21,FK,-327.0
jmr,22,FK,506.0
jmr,23,FK,238.0
jmr,24,FK,5.0
jmr,13,GK,-270.0
jmr,14,GK,-238.0
jmr,15,GK,-85.0
jmr,16,GK,-776.0
jmr,17,GK,107.0
jmr,18,GK,342.0
jmr,19,GK,-628.0
jmr,20,GK,187.0
jmr,21,GK,238.0
jmr,22,GK,-417.0
jmr,23,GK,-337.0
jmr,24,GK,-175.0
jmr,13,GL,450.0
jmr,14,GL,218.0
jmr,15,GL,550.0
jmr,16,GL,66.0
jmr,17,GL,58.0
jmr,18,GL,-202.0
jmr,19,GL,-122.0
jmr,20,GL,518.0
jmr,21,GL,202.0
jmr,22,GL,-378.0
jmr,23,GL,382.0
jmr,24,GL,-70.0
jmr,13,HL,-6.0
jmr,14,HL,-33.0
jmr,15,HL,73.0
jmr,16,HL,-495.0
jmr,17,HL,-110.0
jmr,18,HL,-386.0
jmr,19,HL,266.0
jmr,20,HL,255.0
jmr,21,HL,449.0
jmr,22,HL,242.0
jmr,23,HL,269.0
jmr,24,HL,-306.0
jmr,13,IL,-360.0
jmr,14,IL,96.0
jmr,15,IL,266.0
jmr,16,IL,60.0
jmr,17,IL,-94.0
jmr,18,IL,-450.0
jmr,19,IL,-646.0
jmr,20,IL,-262.0
jmr,21,IL,-80.0
jmr,22,IL,548.0
jmr,23,IL,32.0
jmr,24,IL,372.0
jmr,13,JL,156.0
jmr,14,JL,1008.0
jmr,15,JL,30.0
jmr,16,JL,294.0
jmr,17,JL,596.0
jmr,18,JL,350.0
jmr,19,JL,-24.0
jmr,20,JL,-140.0
jmr,21,JL,868.0
jmr,22,JL,86.0
jmr,23,JL,76.0
jmr,24,JL,628.0
jmr,13,KL,-190.0
jmr,14,KL,470.0
jmr,15,KL,350.0
jmr,16,KL,490.0
jmr,17,KL,-110.0
jmr,18,KL,-50.0
jmr,19,KL,58.0
jmr,20,KL,-10.0
jmr,21,KL,190.0
jmr,22,KL,790.0
jmr,23,KL,490.0
jmr,24,KL,-130.0
kdr,13,AK,-1835.0
kdr,14,AK,-769.0
kdr,15,AK,350.0
kdr,16,AK,550.0
kdr,17,AK,1913.0
kdr,18,AK,-123.0
kdr,19,AK,-225.0
kdr,20,AK,110.0
kdr,21,AK,-376.0
kdr,22,AK,159.0
kdr,23,AK,391.0
kdr,24,AK,410.0
kdr,13,BK,-1338.0
kdr,14,BK,-128.0
kdr,15,BK,473.0
kdr,16,BK,39.0
kdr,17,BK,1445.0
kdr,18,BK,-1037.0
kdr,19,BK,-507.0
kdr,20,BK,81.0
kdr,21,BK,-256.0
kdr,22,BK,-312.0
kdr,23,BK,78.0
kdr,24,BK,494.0
kdr,13,CK,143.0
kdr,14,CK,-132.0
kdr,15,CK,25.0
kdr,16,CK,22.0
kdr,17,CK,75.0
kdr,18,CK,-10.0
kdr,19,CK,-212.0
kdr,20,CK,25.0
kdr,21,CK,-390.0
kdr,22,CK,774.0
kdr,23,CK,220.0
kdr,24,CK,127.0
kdr,13,DK,-65.0
kdr,14,DK,178.0
kdr,15,DK,11.0
kdr,16,DK,-671.0
kdr,17,DK,377.0
kdr,18,DK,543.0
kdr,19,DK,-191.0
kdr,20,DK,309.0
kdr,21,DK,-181.0
kdr,22,DK,77.0
kdr,23,DK,185.0
kdr,24,DK,152.0
kdr,13,EK,-913.0
kdr,14,EK,271.0
kdr,15,EK,99.0
kdr,16,EK,582.0
kdr,17,EK,851.0
kdr,18,EK,-34.0
kdr,19,EK,93.0
kdr,20,EK,9.0
kdr,21,EK,538.0
kdr,22,EK,614.0
kdr,23,EK,141.0
kdr,24,EK,-462.0
kdr,13,FK,-1151.0
kdr,14,FK,146.0
kdr,15,FK,278.0
kdr,16,FK,296.0
kdr,17,FK,704.0
kdr,18,FK,45.0
kdr,19,FK,221.0
kdr,20,FK,-88.0
kdr,21,FK,508.0
kdr,22,FK,-192.0
kdr,23,FK,648.0
kdr,24,FK,-377.0
kdr,13,GK,395.0
kdr,14,GK,-293.0
kdr,15,GK,-554.0
kdr,16,GK,232.0
kdr,17,GK,-197.0
kdr,18,GK,-94.0
kdr,19,GK,-256.0
kdr,20,GK,128.0
kdr,21,GK,-391.0
kdr,22,GK,156.0
kdr,23,GK,-135.0
kdr,24,GK,-261.0
kdr,13,GL,-610.0
kdr,14,GL,-62.0
kdr,15,GL,254.0
kdr,16,GL,58.0
kdr,17,GL,502.0
kdr,18,GL,134.0
kdr,19,GL,326.0
kdr,20,GL,-458.0
kdr,21,GL,426.0
kdr,22,GL,-66.0
kdr,23,GL,-50.0
kdr,24,GL,-374.0
kdr,13,HL,-487.0
kdr,14,HL,107.0
kdr,15,HL,-583.0
kdr,16,HL,7.0
kdr,17,HL,35.0
kdr,18,HL,-292.0
kdr,19,HL,-62.0
kdr,20,HL,-167.0
